Fecha,F019.PPB.PRE.44.D,F014.PPW.PRE.N.7.ECD.US.USD.BARR.BLO.Z.0.D,F013.TLP.TIN.N.7.ECD.US.CUS.BLO.D,F073.UFF.PRE.Z.D
31-05-2020,nan,nan,nan,"28716,52"
01-06-2020,"1734,31","35,44","0,66","28716,52"
02-06-2020,"1737,76","36,81","0,6859999999999999","28716,52"
03-06-2020,"1724,54","37,29","0,747","28716,52"
04-06-2020,"1696,81","37,41","0,825","28716,52"
05-06-2020,"1718,78","39,55","0,8959999999999999","28716,52"
06-06-2020,nan,nan,nan,"28716,52"
07-06-2020,nan,nan,nan,"28716,52"
08-06-2020,"1680,29","38,19","0,8759999999999999","28716,52"
09-06-2020,"1699,1","38,94","0,826","28716,52"
10-06-2020,"1716,34","39,6","0,728","28715,56"
11-06-2020,"1727,04","36,34","0,6709999999999999","28714,6"
12-06-2020,"1729,94","36,26","0,705","28713,65"
13-06-2020,nan,nan,nan,"28712,69"
14-06-2020,nan,nan,nan,"28711,73"
15-06-2020,"1730,78","37,12","0,722","28710,77"
16-06-2020,"1727,98","38,38","0,754","28709,82"
17-06-2020,"1727,57","37,96","0,7390000000000001","28708,86"
18-06-2020,"1726,82","38,84","0,7090000000000001","28707,9"
19-06-2020,"1723,8","39,75","0,695","28706,94"
20-06-2020,nan,nan,nan,"28705,99"
21-06-2020,nan,nan,nan,"28705,03"
22-06-2020,"1741,57","40,46","0,7090000000000001","28704,07"
23-06-2020,"1756,8","40,27","0,713","28703,12"
24-06-2020,"1766,58","37,91","0,68","28702,16"
25-06-2020,"1765,84","38,67","0,6859999999999999","28701,2"
26-06-2020,"1762,74","38,49","0,642","28700,24"
27-06-2020,nan,nan,nan,"28699,29"
28-06-2020,nan,nan,nan,"28698,33"
29-06-2020,nan,"39,7","0,624","28697,37"
30-06-2020,"1766,86","39,27","0,657","28696,42"
01-07-2020,"1781,18","39,82","0,677","28695,46"
02-07-2020,"1767,32","40,65","0,67","28694,5"
03-07-2020,"1777,2",nan,"0,67","28693,54"
04-07-2020,nan,nan,nan,"28692,59"
05-07-2020,nan,nan,nan,"28691,63"
06-07-2020,"1772,0","40,63","0,6779999999999999","28690,67"
07-07-2020,"1785,07","40,62","0,6409999999999999","28689,72"
08-07-2020,"1796,43","40,9","0,665","28688,76"
09-07-2020,"1810,02","39,62","0,614","28687,8"
10-07-2020,"1802,09","40,55","0,6459999999999999","28686,87"
11-07-2020,nan,nan,nan,"28685,95"
12-07-2020,nan,nan,nan,"28685,02"
13-07-2020,"1797,38","40,1","0,619","28684,1"
14-07-2020,"1808,49","40,29","0,624","28683,17"
15-07-2020,"1810,26","41,2","0,631","28682,25"
16-07-2020,nan,"40,75","0,618","28681,32"
17-07-2020,"1811,65","40,59","0,627","28680,39"
18-07-2020,nan,nan,nan,"28679,47"
19-07-2020,nan,nan,nan,"28678,54"
20-07-2020,"1809,76","40,81","0,612","28677,62"
21-07-2020,"1816,03","41,96","0,602","28676,69"
22-07-2020,"1842,21","41,85","0,599","28675,77"
23-07-2020,"1864,44","41,02","0,579","28674,84"
24-07-2020,"1885,2","41,14","0,59","28673,92"
25-07-2020,nan,nan,nan,"28672,99"
26-07-2020,nan,nan,nan,"28672,06"
27-07-2020,"1900,43","41,6","0,616","28671,14"
28-07-2020,"1936,74","41,04","0,58","28670,21"
29-07-2020,"1952,76","41,27","0,5760000000000001","28669,29"
30-07-2020,"1967,56","39,92","0,5479999999999999","28668,36"
31-07-2020,"1952,53","40,27","0,529","28667,44"
01-08-2020,nan,nan,nan,"28666,51"
02-08-2020,nan,nan,nan,"28665,59"
03-08-2020,"1972,46","41,01","0,556","28664,66"
04-08-2020,"1974,95","41,7","0,508","28663,74"
05-08-2020,"2007,91","42,19","0,5489999999999999","28662,81"
06-08-2020,"2036,36","41,95","0,537","28661,89"
07-08-2020,"2056,88","41,22","0,565","28660,96"
08-08-2020,nan,nan,nan,"28660,04"
09-08-2020,nan,nan,nan,"28659,11"
10-08-2020,"2029,41","41,94","0,5770000000000001","28660,03"
11-08-2020,"2026,12","41,61","0,642","28660,96"
12-08-2020,"1912,2","42,67","0,6759999999999999","28661,88"
13-08-2020,"1935,42","42,24","0,722","28662,81"
14-08-2020,"1942,81","42,01","0,71","28663,73"
15-08-2020,nan,nan,nan,"28664,65"
16-08-2020,nan,nan,nan,"28665,58"
17-08-2020,"1945,95","42,89","0,6890000000000001","28666,5"
18-08-2020,"1982,87","42,89","0,67","28667,43"
19-08-2020,"2004,32","42,93","0,682","28668,35"
20-08-2020,"1942,99","42,58","0,652","28669,28"
21-08-2020,"1945,38","42,19","0,63","28670,2"
22-08-2020,nan,nan,nan,"28671,12"
23-08-2020,nan,nan,nan,"28672,05"
24-08-2020,"1938,1","42,47","0,655","28672,97"
25-08-2020,"1928,86","43,15","0,684","28673,9"
26-08-2020,"1923,16","43,39","0,6890000000000001","28674,82"
27-08-2020,"1948,72","43,04","0,753","28675,75"
28-08-2020,"1930,71","42,97","0,7240000000000001","28676,67"
29-08-2020,nan,nan,nan,"28677,6"
30-08-2020,nan,nan,nan,"28678,52"
31-08-2020,"1965,29","42,61","0,706","28679,45"
01-09-2020,"1968,66","42,76","0,67","28680,37"
02-09-2020,"1971,28","41,51","0,649","28681,3"
03-09-2020,"1940,53","41,37","0,636","28682,22"
04-09-2020,"1934,1","39,77","0,7190000000000001","28683,14"
05-09-2020,nan,nan,nan,"28684,07"
06-09-2020,nan,nan,nan,"28684,99"
07-09-2020,"1931,83",nan,"0,7190000000000001","28685,92"
08-09-2020,"1929,65","36,76","0,68","28686,84"
09-09-2020,"1937,54","38,05","0,7020000000000001","28687,77"
10-09-2020,"1946,61","37,3","0,6779999999999999","28688,73"
11-09-2020,"1957,26","37,33","0,667","28689,68"
12-09-2020,nan,nan,nan,"28690,64"
13-09-2020,nan,nan,nan,"28691,59"
14-09-2020,"1939,91","37,26","0,674","28692,55"
15-09-2020,"1954,6","38,28","0,6809999999999999","28693,51"
16-09-2020,"1956,19","40,16","0,6990000000000001","28694,46"
17-09-2020,"1962,29","40,97","0,69","28695,42"
18-09-2020,nan,"41,11","0,695","28696,37"
19-09-2020,nan,nan,nan,"28697,33"
20-09-2020,nan,nan,nan,"28698,29"
21-09-2020,"1943,95","39,31","0,667","28699,24"
22-09-2020,"1907,22","39,6","0,672","28700,2"
23-09-2020,"1904,38","39,73","0,6729999999999999","28701,15"
24-09-2020,"1864,62","40,16","0,6679999999999999","28702,11"
25-09-2020,"1875,12","40,1","0,6559999999999999","28703,07"
26-09-2020,nan,nan,nan,"28704,02"
27-09-2020,nan,nan,nan,"28704,98"
28-09-2020,"1863,46","40,6","0,654","28705,94"
29-09-2020,"1879,33","39,29","0,65","28706,89"
30-09-2020,"1898,08","40,22","0,685","28707,85"
01-10-2020,"1892,56","38,72","0,679","28708,8"
02-10-2020,"1910,81","37,05","0,7020000000000001","28709,76"
03-10-2020,nan,nan,nan,"28710,72"
04-10-2020,nan,nan,nan,"28711,67"
05-10-2020,"1900,58","39,22","0,7829999999999999","28712,63"
06-10-2020,"1914,31","40,67","0,736","28713,59"
07-10-2020,"1903,4","39,95","0,7879999999999999","28714,54"
08-10-2020,"1887,91","41,19","0,7859999999999999","28715,5"
09-10-2020,"1891,23","40,6","0,7759999999999999","28716,46"
10-10-2020,nan,nan,nan,"28722,0"
11-10-2020,nan,nan,nan,"28727,54"
12-10-2020,nan,"39,43","0,7759999999999999","28733,09"
13-10-2020,"1921,9","40,2","0,728","28738,63"
14-10-2020,"1890,22","41,04","0,726","28744,18"
15-10-2020,"1902,72","40,96","0,733","28749,73"
16-10-2020,"1905,43","40,88","0,746","28755,28"
17-10-2020,nan,nan,nan,"28760,83"
18-10-2020,nan,nan,nan,"28766,38"
19-10-2020,"1902,17","40,83","0,7709999999999999","28771,93"
20-10-2020,"1908,02","41,46","0,787","28777,48"
21-10-2020,"1912,15","39,83","0,8240000000000001","28783,03"
22-10-2020,"1926,03","40,47","0,857","28788,59"
23-10-2020,"1902,96","39,67","0,8440000000000001","28794,14"
24-10-2020,nan,nan,nan,"28799,7"
25-10-2020,nan,nan,nan,"28805,26"
26-10-2020,"1903,34","38,56","0,8029999999999999","28810,82"
27-10-2020,"1901,74","39,57","0,769","28816,38"
28-10-2020,"1910,06","37,39","0,773","28821,94"
29-10-2020,"1880,1","36,17","0,8240000000000001","28827,5"
30-10-2020,"1868,31","35,79","0,875","28833,07"
31-10-2020,nan,nan,nan,"28838,63"
01-11-2020,nan,nan,nan,"28844,2"
02-11-2020,"1878,74","36,81","0,845","28849,76"
03-11-2020,"1894,03","37,66","0,9","28855,33"
04-11-2020,"1908,61","39,15","0,765","28860,9"
05-11-2020,"1896,51","38,79","0,764","28866,47"
06-11-2020,"1944,86","37,14","0,82","28872,04"
07-11-2020,nan,nan,nan,"28877,61"
08-11-2020,nan,nan,nan,"28883,18"
09-11-2020,"1952,02","40,29","0,924","28888,76"
10-11-2020,"1863,66","41,36","0,961","28895,48"
11-11-2020,"1882,95","41,45","0,978","28902,2"
12-11-2020,"1862,81","41,12","0,882","28908,92"
13-11-2020,"1881,8","40,13","0,898","28915,64"
14-11-2020,nan,nan,nan,"28922,37"
15-11-2020,nan,nan,nan,"28929,09"
16-11-2020,"1891,47","41,34","0,9079999999999999","28935,82"
17-11-2020,"1892,46","41,43","0,8590000000000001","28942,55"
18-11-2020,"1886,35","41,82","0,871","28949,28"
19-11-2020,"1879,01","41,74","0,83","28956,01"
20-11-2020,"1863,35","42,15","0,825","28962,74"
21-11-2020,nan,nan,nan,"28969,48"
22-11-2020,nan,nan,nan,"28976,22"
23-11-2020,"1871,89","42,88","0,855","28982,95"
24-11-2020,"1838,37","44,71","0,8809999999999999","28989,69"
25-11-2020,"1803,34","45,51","0,882","28996,44"
26-11-2020,"1810,64",nan,"0,882","29003,18"
27-11-2020,"1810,61",nan,"0,8390000000000001","29009,92"
28-11-2020,nan,nan,nan,"29016,67"
29-11-2020,nan,nan,nan,"29023,42"
30-11-2020,"1785,14","45,34","0,841","29030,17"
01-12-2020,"1782,23","44,55","0,9279999999999999","29036,92"
02-12-2020,"1813,0","45,28","0,937","29043,67"
03-12-2020,"1827,14","45,64","0,907","29050,42"
04-12-2020,"1835,78","46,26","0,968","29057,18"
05-12-2020,nan,nan,nan,"29063,94"
06-12-2020,nan,nan,nan,"29070,7"
07-12-2020,"1834,83","45,76","0,924","29077,46"
08-12-2020,nan,"45,6","0,92","29084,22"
09-12-2020,"1864,91","45,52","0,937","29090,98"
10-12-2020,"1840,94","46,78","0,9079999999999999","29090,04"
11-12-2020,"1835,61","46,57","0,898","29089,1"
12-12-2020,nan,nan,nan,"29088,16"
13-12-2020,nan,nan,nan,"29087,22"
14-12-2020,"1842,81","46,99","0,894","29086,29"
15-12-2020,"1828,61","47,62","0,91","29085,35"
16-12-2020,"1849,33","47,82","0,9179999999999999","29084,41"
17-12-2020,"1852,3","48,36","0,934","29083,47"
18-12-2020,"1887,18","49,1","0,9490000000000001","29082,53"
19-12-2020,nan,nan,nan,"29081,59"
20-12-2020,nan,nan,nan,"29080,65"
21-12-2020,"1883,23","47,74","0,935","29079,72"
22-12-2020,"1881,16","46,9","0,9179999999999999","29078,78"
23-12-2020,"1866,32","47,97","0,945","29077,84"
24-12-2020,"1872,04","48,08","0,9259999999999999","29076,9"
25-12-2020,nan,nan,"0,9259999999999999","29075,96"
26-12-2020,nan,nan,nan,"29075,02"
27-12-2020,nan,nan,nan,"29074,08"
28-12-2020,"1879,4","47,62","0,925","29073,15"
29-12-2020,"1876,85","48,0","0,9390000000000001","29072,21"
30-12-2020,"1878,55","48,4","0,925","29071,27"
31-12-2020,nan,"48,52","0,9159999999999999","29070,33"
01-01-2021,nan,nan,"0,9159999999999999","29069,39"
02-01-2021,nan,nan,nan,"29068,46"
03-01-2021,nan,nan,nan,"29067,52"
04-01-2021,"1887,9","47,62","0,914","29066,58"
05-01-2021,"1935,58","49,93","0,9570000000000001","29065,64"
06-01-2021,"1948,77","50,63","1,038","29064,7"
07-01-2021,"1903,54","50,83","1,081","29063,76"
08-01-2021,"1911,34","52,24","1,117","29062,83"
09-01-2021,nan,nan,nan,"29061,89"
10-01-2021,nan,nan,nan,"29064,7"
11-01-2021,"1840,92","52,25","1,147","29067,51"
12-01-2021,"1847,94","53,21","1,13","29070,32"
13-01-2021,"1839,71","52,91","1,084","29073,13"
14-01-2021,"1855,76","53,57","1,13","29075,93"
15-01-2021,"1846,55","52,36","1,084","29078,74"
16-01-2021,nan,nan,nan,"29081,55"
17-01-2021,nan,nan,nan,"29084,36"
18-01-2021,"1830,74",nan,"1,084","29087,18"
19-01-2021,"1836,77","52,98","1,089","29089,99"
20-01-2021,"1841,25","53,24","1,081","29092,8"
21-01-2021,"1865,4","53,09","1,107","29095,61"
22-01-2021,"1864,11","52,25","1,087","29098,42"
23-01-2021,nan,nan,nan,"29101,23"
24-01-2021,nan,nan,nan,"29104,04"
25-01-2021,"1853,87","52,75","1,031","29106,86"
26-01-2021,"1858,85","52,61","1,036","29109,67"
27-01-2021,"1852,83","52,85","1,018","29112,48"
28-01-2021,"1844,56","52,34","1,047","29115,3"
29-01-2021,"1840,83","52,2","1,067","29118,11"
30-01-2021,nan,nan,nan,"29120,92"
31-01-2021,nan,nan,nan,"29123,74"
01-02-2021,"1854,37","53,55","1,081","29126,55"
02-02-2021,"1865,21","54,76","1,0979999999999999","29129,37"
03-02-2021,"1837,9","55,69","1,139","29132,18"
04-02-2021,"1834,23","56,23","1,141","29135,0"
05-02-2021,"1789,19","56,85","1,165","29137,81"
06-02-2021,nan,nan,nan,"29140,63"
07-02-2021,nan,nan,nan,"29143,44"
08-02-2021,"1812,62","57,97","1,171","29146,26"
09-02-2021,"1835,23","58,4","1,159","29149,08"
10-02-2021,"1837,73","58,68","1,123","29156,34"
11-02-2021,"1841,28","58,24","1,166","29163,61"
12-02-2021,"1824,01","59,47","1,2109999999999999","29170,87"
13-02-2021,nan,nan,nan,"29178,14"
14-02-2021,nan,nan,nan,"29185,41"
15-02-2021,"1824,15",nan,"1,2109999999999999","29192,68"
16-02-2021,"1817,76","60,05","1,3159999999999998","29199,96"
17-02-2021,"1796,1","61,14","1,272","29207,23"
18-02-2021,"1779,0","60,52","1,296","29214,51"
19-02-2021,"1777,81","59,24","1,339","29221,79"
20-02-2021,nan,nan,nan,"29229,07"
21-02-2021,nan,nan,nan,"29236,35"
22-02-2021,"1781,75","61,49","1,3659999999999999","29243,64"
23-02-2021,"1810,82","61,62","1,3430000000000002","29250,92"
24-02-2021,"1807,72","63,18","1,3769999999999998","29258,21"
25-02-2021,"1800,75","63,57","1,5230000000000001","29265,5"
26-02-2021,"1773,95","61,5","1,4069999999999998","29272,79"
27-02-2021,nan,nan,nan,"29280,09"
28-02-2021,nan,nan,nan,"29287,38"
01-03-2021,"1723,41","60,64","1,419","29294,68"
02-03-2021,"1727,71","59,75","1,393","29301,98"
03-03-2021,"1737,06","61,28","1,483","29309,28"
04-03-2021,"1716,79","63,83","1,5659999999999998","29316,58"
05-03-2021,"1705,37","66,09","1,568","29323,89"
06-03-2021,nan,nan,nan,"29331,19"
07-03-2021,nan,nan,nan,"29338,5"
08-03-2021,"1699,98","65,05","1,5919999999999999","29345,81"
09-03-2021,"1680,04","64,01","1,528","29353,12"
10-03-2021,"1715,84","64,44","1,52","29355,01"
11-03-2021,"1718,87","66,02","1,5390000000000001","29356,9"
12-03-2021,"1724,81","65,61","1,626","29358,8"
13-03-2021,nan,nan,nan,"29360,69"
14-03-2021,nan,nan,nan,"29362,58"
15-03-2021,"1719,09","65,39","1,6059999999999999","29364,47"
16-03-2021,"1729,52","64,8","1,62","29366,37"
17-03-2021,"1731,14","64,6","1,645","29368,26"
18-03-2021,"1729,48","60,0","1,71","29370,15"
19-03-2021,"1734,41","61,42","1,723","29372,04"
20-03-2021,nan,nan,nan,"29373,94"
21-03-2021,nan,nan,nan,"29375,83"
22-03-2021,"1742,87","61,55","1,696","29377,72"
23-03-2021,"1739,02","57,71","1,6219999999999999","29379,62"
24-03-2021,"1725,58","61,13","1,61","29381,51"
25-03-2021,"1734,72","58,49","1,636","29383,41"
26-03-2021,"1723,27","60,97","1,6780000000000002","29385,3"
27-03-2021,nan,nan,nan,"29387,19"
28-03-2021,nan,nan,nan,"29389,09"
29-03-2021,"1731,52","61,56","1,71","29390,98"
30-03-2021,"1713,78","60,55","1,706","29392,88"
31-03-2021,"1684,36","59,16","1,742","29394,77"
01-04-2021,"1713,85","61,45","1,672","29396,67"
02-04-2021,nan,nan,"1,724","29398,56"
03-04-2021,nan,nan,nan,"29400,45"
04-04-2021,nan,nan,nan,"29402,35"
05-04-2021,"1728,62","58,65","1,702","29404,24"
06-04-2021,"1727,17","59,33","1,6580000000000001","29406,14"
07-04-2021,"1744,16","59,77","1,675","29408,04"
08-04-2021,"1740,46","59,6","1,621","29409,93"
09-04-2021,"1755,03","59,32","1,66","29411,83"
10-04-2021,nan,nan,nan,"29415,74"
11-04-2021,nan,nan,nan,"29419,66"
12-04-2021,"1742,44","59,7","1,6680000000000001","29423,57"
13-04-2021,"1729,0","60,18","1,6159999999999999","29427,49"
14-04-2021,"1746,5","63,15","1,633","29431,41"
15-04-2021,"1735,98","63,46","1,578","29435,32"
16-04-2021,"1765,9","63,13","1,5819999999999999","29439,24"
17-04-2021,nan,nan,nan,"29443,16"
18-04-2021,nan,nan,nan,"29447,07"
19-04-2021,"1778,21","63,38","1,6059999999999999","29450,99"
20-04-2021,"1770,59","62,44","1,561","29454,91"
21-04-2021,"1777,81","61,35","1,556","29458,83"
22-04-2021,"1791,22","61,46","1,54","29462,75"
23-04-2021,"1780,37","62,18","1,56","29466,67"
24-04-2021,nan,nan,nan,"29470,59"
25-04-2021,nan,nan,nan,"29474,52"
26-04-2021,"1776,59","61,91","1,568","29478,44"
27-04-2021,"1779,56","62,94","1,6230000000000002","29482,36"
28-04-2021,"1777,11","63,86","1,61","29486,29"
29-04-2021,"1775,1","65,01","1,636","29490,21"
30-04-2021,"1770,27","63,58","1,6280000000000001","29494,13"
01-05-2021,nan,nan,nan,"29498,06"
02-05-2021,nan,nan,nan,"29501,98"
03-05-2021,"1769,38","64,49","1,6","29505,91"
04-05-2021,"1791,82","65,69","1,5930000000000002","29509,84"
05-05-2021,"1779,19","65,63","1,568","29513,76"
06-05-2021,"1783,81","64,71","1,571","29517,69"
07-05-2021,"1814,64","64,9","1,579","29521,62"
08-05-2021,nan,nan,nan,"29525,55"
09-05-2021,nan,nan,nan,"29529,48"
10-05-2021,"1831,01","64,92","1,6030000000000002","29533,28"
11-05-2021,"1836,87","65,28","1,6230000000000002","29537,09"
12-05-2021,"1835,42","66,08","1,694","29540,89"
13-05-2021,"1821,46","63,82","1,6580000000000001","29544,69"
14-05-2021,"1824,76","65,37","1,63","29548,5"
15-05-2021,nan,nan,nan,"29552,3"
16-05-2021,nan,nan,nan,"29556,11"
17-05-2021,"1841,37","66,27","1,651","29559,92"
18-05-2021,"1866,7","65,49","1,639","29563,72"
19-05-2021,"1869,65","63,36","1,6740000000000002","29567,53"
20-05-2021,"1869,21","62,05","1,6269999999999998","29571,34"
21-05-2021,nan,"63,7","1,6219999999999999","29575,15"
22-05-2021,nan,nan,nan,"29578,96"
23-05-2021,nan,nan,nan,"29582,77"
24-05-2021,"1874,35","66,2","1,6030000000000002","29586,57"
25-05-2021,"1882,92","66,27","1,56","29590,39"
26-05-2021,"1897,69","66,21","1,577","29594,2"
27-05-2021,"1894,22","66,85","1,609","29598,01"
28-05-2021,"1896,34","66,32","1,5959999999999999","29601,82"
29-05-2021,nan,nan,nan,"29605,63"
30-05-2021,nan,nan,nan,"29609,44"
31-05-2021,"1900,43",nan,"1,5959999999999999","29613,26"
01-06-2021,"1906,87","67,72","1,607","29617,07"
02-06-2021,"1902,06","68,83","1,588","29620,88"
03-06-2021,"1907,17","68,81","1,6269999999999998","29624,7"
04-06-2021,"1874,0","69,62","1,555","29628,51"
05-06-2021,nan,nan,nan,"29632,33"
06-06-2021,nan,nan,nan,"29636,15"
07-06-2021,"1891,2","69,23","1,57","29639,96"
08-06-2021,"1899,58","70,05","1,536","29643,78"
09-06-2021,"1893,2","69,96","1,492","29647,6"
10-06-2021,"1891,68","70,29","1,4340000000000002","29650,56"
11-06-2021,"1895,12","70,91","1,453","29653,52"
12-06-2021,nan,nan,nan,"29656,48"
13-06-2021,nan,nan,nan,"29659,44"
14-06-2021,"1877,03","70,88","1,496","29662,41"
15-06-2021,"1864,47","72,12","1,493","29665,37"
16-06-2021,"1857,12","72,15","1,578","29668,33"
17-06-2021,"1840,57","71,04","1,507","29671,29"
18-06-2021,"1780,65","71,64","1,44","29674,25"
19-06-2021,nan,nan,nan,"29677,22"
20-06-2021,nan,nan,nan,"29680,18"
21-06-2021,nan,"73,66","1,49","29683,15"
22-06-2021,"1771,43","73,06","1,465","29686,11"
23-06-2021,"1778,8","73,28","1,4869999999999999","29689,07"
24-06-2021,"1779,8","73,45","1,493","29692,04"
25-06-2021,"1777,66","74,25","1,525","29695,0"
26-06-2021,nan,nan,nan,"29697,97"
27-06-2021,nan,nan,nan,"29700,93"
28-06-2021,nan,"72,91","1,4780000000000002","29703,9"
29-06-2021,"1777,95","72,98","1,4709999999999999","29706,87"
30-06-2021,"1765,27","73,47","1,469","29709,83"
01-07-2021,"1768,5","75,23","1,459","29712,8"
02-07-2021,"1773,19","75,16","1,426","29715,77"
03-07-2021,nan,nan,nan,"29718,73"
04-07-2021,nan,nan,nan,"29721,7"
05-07-2021,"1791,4",nan,"1,426","29724,67"
06-07-2021,"1791,84","73,37","1,35","29727,64"
07-07-2021,"1796,6","72,2","1,317","29730,6"
08-07-2021,"1804,71","72,94","1,294","29733,57"
09-07-2021,"1799,23","74,56","1,361","29736,54"
10-07-2021,nan,nan,nan,"29737,5"
11-07-2021,nan,nan,nan,"29738,46"
12-07-2021,"1810,56","74,1","1,3659999999999999","29739,42"
13-07-2021,"1805,77","75,25","1,4169999999999998","29740,38"
14-07-2021,"1809,25","73,13","1,348","29741,33"
15-07-2021,"1825,3","71,65","1,3","29742,29"
16-07-2021,nan,"71,81","1,2919999999999998","29743,25"
17-07-2021,nan,nan,nan,"29744,21"
18-07-2021,nan,nan,nan,"29745,17"
19-07-2021,"1829,26","66,42","1,19","29746,13"
20-07-2021,"1807,47","67,42","1,224","29747,09"
21-07-2021,"1809,69","70,55","1,29","29748,05"
22-07-2021,"1802,2","72,06","1,28","29749,01"
23-07-2021,"1807,76","72,27","1,278","29749,97"
24-07-2021,nan,nan,nan,"29750,92"
25-07-2021,nan,nan,nan,"29751,88"
26-07-2021,"1802,63","71,91","1,291","29752,84"
27-07-2021,"1797,07","71,65","1,2429999999999999","29753,8"
28-07-2021,"1801,1","72,39","1,234","29754,76"
29-07-2021,"1798,53","73,62","1,27","29755,72"
30-07-2021,"1830,03","73,95","1,224","29756,68"
31-07-2021,nan,nan,nan,"29757,64"
01-08-2021,nan,nan,nan,"29758,6"
02-08-2021,"1810,88","71,26","1,178","29759,56"
03-08-2021,"1814,88","70,56","1,173","29760,52"
04-08-2021,"1810,5","68,15","1,1840000000000002","29761,48"
05-08-2021,"1811,26","69,09","1,224","29762,44"
06-08-2021,"1804,14","68,28","1,2990000000000002","29763,4"
07-08-2021,nan,nan,nan,"29764,36"
08-08-2021,nan,nan,nan,"29765,32"
09-08-2021,"1764,21","66,48","1,325","29766,28"
10-08-2021,"1731,52","68,29","1,351","29773,93"
11-08-2021,"1730,78","69,25","1,3319999999999999","29781,59"
12-08-2021,"1753,18","69,09","1,361","29789,24"
13-08-2021,"1753,16","68,44","1,278","29796,9"
14-08-2021,nan,nan,nan,"29804,56"
15-08-2021,nan,nan,nan,"29812,22"
16-08-2021,"1777,83","67,29","1,2670000000000001","29819,89"
17-08-2021,"1787,19","66,59","1,263","29827,55"
18-08-2021,"1783,62","65,46","1,26","29835,22"
19-08-2021,"1788,62","63,69","1,244","29842,89"
20-08-2021,"1779,05","62,32","1,256","29850,56"
21-08-2021,nan,nan,nan,"29858,23"
22-08-2021,nan,nan,nan,"29865,91"
23-08-2021,"1782,73","65,81","1,253","29873,59"
24-08-2021,"1804,63","67,67","1,296","29881,27"
25-08-2021,"1805,49","68,41","1,3419999999999999","29888,95"
26-08-2021,"1792,91","67,42","1,351","29896,63"
27-08-2021,"1791,13","68,74","1,3090000000000002","29904,32"
28-08-2021,nan,nan,nan,"29912,01"
29-08-2021,nan,nan,nan,"29919,7"
30-08-2021,"1818,38","69,21","1,281","29927,39"
31-08-2021,"1808,0","68,5","1,31","29935,08"
01-09-2021,"1814,94","68,59","1,295","29942,78"
